5214;Connor;Terry;72258148415;19;521389134;2952
5215;Tillie;Cobb;32643594419;93;263291178;6855
5216;Herman;Potter;30951316056;91;553848760;8325
5217;Marvin;Wise;43841527341;11;82475172;7472
5218;Nellie;Gill;18414951679;64;845713306;3047
5219;Ina;Murphy;64447579651;53;797041107;4456
5220;Adeline;Benson;3791788385;33;414255518;2940
5221;Allen;Francis;604375335;3;31122210;4578
5222;Alex;Abbott;93967232670;25;491973560;7360
5223;Charlotte;Chapman;87033008667;51;869751090;2643
5224;Lula;Watson;16684053804;45;373843628;2815
5225;Tommy;Henderson;98626837211;67;582396433;1441
5226;Charlotte;Norris;88053684009;53;563357523;5001
5227;Carlos;Garcia;73578141754;66;100911903;4268
5228;Michael;French;90651724387;80;342278866;8784
5229;Beulah;Simon;75974861707;8;3306768;6084
5230;Fred;Yates;78941693468;9;528498;1172
5231;Danny;Hodges;67698333035;93;655338804;5267
5232;Ronnie;Mann;25588863711;24;613588765;4260
5233;Pearl;Strickland;68806603911;74;44809932;1614
5234;Nelle;Nunez;62379564285;32;7802942;4532
5235;Franklin;Hall;99738757658;8;731150418;6094
5236;Francisco;Hawkins;40638713177;32;373795217;3998
5237;Sarah;Elliott;86530439437;51;777735354;1661
5238;Don;Obrien;75153974326;51;243802210;5431
5239;Harriett;Ballard;97090535672;90;630011382;2174
5240;Theresa;Robinson;39219555356;61;915443507;3965
5241;Gilbert;Pope;59416558062;64;186266243;221
5242;Carl;Hogan;13798194028;35;863449975;4755
5243;Ruby;Clark;77956557769;66;282715065;690
5244;Clifford;Taylor;80680957034;27;667330051;1308
5245;Jeffery;McCoy;19576323345;38;411683803;9319
5246;Virginia;Allen;37726728275;58;922926037;3831
5247;Matilda;Edwards;54822837967;51;7786742;6838
5248;Hettie;Castro;37249191273;6;818421310;7553
5249;Johnny;Summers;43849550409;55;466929114;5754
5250;Max;Strickland;64656167753;67;960090781;1532
5251;Augusta;McKenzie;36804897979;67;402863206;8187
5252;Mittie;Mendez;69360346737;95;166809006;6933
5253;Callie;Arnold;12460517178;7;328881475;9922
5254;Teresa;Lane;84470804483;20;892879478;7588
5255;Matilda;Aguilar;2201039061;40;595360025;9924
5256;Julia;Bowman;66193143091;52;281209223;5550
5257;Mayme;Carr;54334061628;77;409913670;2308
5258;Ralph;Gordon;73952139037;76;893497118;9086
5259;Angel;Conner;96229684487;37;899302890;3402
5260;Lottie;Byrd;32495251642;75;637993683;2993
5261;Cody;Lyons;24825181699;78;905275753;3296
5262;Devin;McCoy;23092958725;21;340437398;474
5263;Matilda;James;27805354931;23;656039972;3035
5264;Jimmy;Bowen;88683749337;60;428271309;9184
5265;Herman;Fitzgerald;76568198284;66;443756449;9180
5266;Virgie;Perry;26978388201;40;460688190;8806
5267;Marion;Garrett;61101633723;40;57088676;8972
5268;Lucile;Ortega;58355075282;23;618881213;1170
5269;Kyle;Porter;82213320556;94;946348164;4755
5270;Amelia;Bishop;63396526047;42;274039065;9048
5271;Jerry;Woods;99666510690;85;5428963;8236
5272;Claudia;Rodriquez;22780762430;98;434293129;9864
5273;Matthew;Burton;40998507452;5;493198295;8692
5274;Garrett;Arnold;36410150103;54;563481921;7226
5275;Fannie;Norman;4126642127;13;469575773;1682
5276;Mason;Christensen;29970078140;23;178380372;8123
5277;Vernon;Ortiz;84357937760;67;182402595;1668
5278;Olivia;Cox;75393014058;66;956014615;6644
5279;Jose;Freeman;74836257515;71;563690320;8524
5280;Scott;Cox;2028855043;43;292396136;215
5281;Ricardo;Watkins;58481306729;33;51025568;88
5282;Lily;Little;63894887292;90;119739590;5620
5283;Susan;Parsons;47632930241;29;887995959;5141
5284;Dollie;Andrews;58761600488;24;886962430;2252
5285;Georgia;Schmidt;35698517759;7;126313167;4253
5286;Mamie;Johnston;9397878509;90;812477299;8549
5287;Willie;Chapman;76812149511;19;248690813;7014
5288;Janie;Lynch;58168871120;96;720867134;9210
5289;Martin;Perkins;87218537821;44;578819121;216
5290;Lawrence;Marsh;9120366866;73;463291825;6528
5291;Isaiah;Chavez;15817340466;54;272472840;6061
5292;Earl;Ingram;19676850042;39;439703985;5538
5293;James;White;22328774756;75;607457695;463
5294;Michael;King;90028661947;12;462057728;7051
5295;Minerva;Hubbard;37666418781;72;576190283;4049
5296;Ruth;Sanchez;57913723554;20;651477571;2277
5297;Ruth;Peters;2326106302;71;284814851;4425
5298;Lilly;Bell;1840106968;88;521347186;4740
5299;Ruth;Gilbert;32629261361;86;233466324;5204
5300;Blake;Yates;1169018522;58;463900051;6331
5301;Virgie;Colon;46955277330;22;573283380;4414
5302;Richard;Thornton;93093505397;4;104841560;8625
5303;Ronnie;Cooper;9107248534;43;156900623;4294
5304;Allie;Vargas;35803825307;86;836999622;9445
5305;Ellen;Park;81475855430;73;966884370;9806
5306;Milton;Klein;33568682149;72;312546103;6025
5307;Hattie;Long;81019368414;34;639091971;2346
5308;Frances;McGee;25406523868;99;247928737;4413
5309;Ruby;Wilkins;99603109975;29;497128185;5348
5310;Patrick;Price;23228935343;87;907820755;5562
5311;Georgie;Little;98999510302;46;999717092;8289
5312;Fannie;Davis;70840060431;55;252301452;950
5313;Danny;Spencer;58410082233;78;425212620;467
5314;Leah;Elliott;84772496163;58;598666665;6041
5315;Jay;Harper;51301821966;28;278823883;5645
5316;Eugene;Jordan;10304649334;64;32553184;5805
5317;Miguel;Brewer;63955586078;25;900659707;1529
5318;Johnny;Bennett;18281292500;42;676183062;4070
5319;Clyde;Alvarado;12427884193;0;992293310;442
5320;Bernice;Chavez;92628226296;49;309587373;7710
5321;Derek;Wilson;19402165146;40;486227749;7096
5322;Devin;Knight;16567607937;4;183500888;2466
5323;Ann;Goodman;20570681809;44;107773595;6642
5324;Luke;Bell;53434591213;67;746008319;2584
5325;Caleb;Lucas;33494719770;50;904937895;3684
5326;Gary;George;33479408305;17;287212668;6224
5327;Viola;Gregory;90869483967;99;116402602;9400
5328;Gavin;Warner;79919196690;30;246909905;3505
5329;Evelyn;Mendoza;44428624731;65;618709535;3461
5330;Jason;Buchanan;53661073085;73;316737537;8135
5331;Madge;Glover;88408535690;82;451888996;2454
5332;Ophelia;Harrington;19064841010;16;414325036;3608
5333;Beulah;Martin;86283844362;82;726735426;5097
5334;Oscar;Morris;34177989708;83;226256378;222
5335;Nell;Robertson;64176816396;32;317121330;6150
5336;Beatrice;Hudson;43178053631;67;78984151;7655
5337;Marcus;Ellis;17918889789;46;463980290;2051
5338;Augusta;Mullins;78377347039;36;44112863;876
5339;Marion;Montgomery;15455659204;83;775305515;9375
5340;Eunice;Steele;37786880949;34;181205566;2776
5341;Adrian;Meyer;96342393215;60;852717891;465
5342;Adele;Torres;57491925852;58;139793211;7860
5343;Sue;Frank;7206898586;83;191099626;3557
5344;Alma;Holland;99931582860;77;368688926;157
5345;Elmer;Shaw;18213197395;41;917539133;6932
5346;Teresa;Carter;47736029504;18;574399042;2567
5347;Ricardo;Holmes;15905948799;0;953898195;4411
5348;Myrtle;Gomez;8383775877;0;761570918;8162
5349;Cory;Graves;91901854380;45;406500422;6017
5350;Josephine;James;35079156044;67;835596409;8829
5351;Danny;Pope;31694180191;76;909027361;5114
5352;Oscar;Knight;43157665914;19;255818277;2833
5353;Herman;Newman;32531797322;15;55772041;4741
5354;Addie;Klein;1114103331;31;209746218;1405
5355;Bessie;Oliver;88937839667;47;900329991;3728
5356;Jessie;Hernandez;30091636964;34;437802147;984
5357;Jean;Ross;15211783285;72;200503488;6377
5358;Josephine;Pittman;58880876955;29;378098110;8660
5359;Myrtie;Moran;6930345221;43;359604301;5161
5360;Marvin;Alvarez;91344570025;48;775288513;7151
5361;Janie;Palmer;23584643006;54;64039983;2078
5362;Estella;Henry;12310259032;0;805942652;5717
5363;Maud;Murphy;94097897229;51;781986613;5117
5364;Wayne;Rodriguez;49886243219;46;456348985;511
5365;Theresa;Obrien;70410543827;5;95656786;13
5366;Travis;Ramsey;36934781270;32;403404959;7232
5367;Emilie;Myers;16624596579;68;238301067;4168
5368;Ada;Munoz;44526323028;87;252868305;6380
5369;Agnes;Howard;61225570351;98;97366744;9803
5370;Steve;Watkins;45618444735;92;644506184;3090
5371;Mario;Hernandez;17758301523;72;728171471;7145
5372;Cory;Warner;98464411284;3;992580590;7072
5373;Trevor;Fields;7774996723;48;292887076;4045
5374;Viola;Fields;31423900975;11;630746598;6196
5375;Antonio;Tucker;20829514035;43;945098465;7956
5376;May;Little;77027420399;23;974976128;6347
5377;Eunice;Ramirez;87387916917;28;4183384;8808
5378;Mamie;Barton;2681191174;97;738100979;9944
5379;Celia;Douglas;2673221058;60;223939286;3305
5380;Rosa;Wilkins;68280321333;83;297475014;6846
5381;Jeremiah;Doyle;63217509605;58;540121860;5683
5382;Fanny;Hubbard;82109093151;92;943123923;1516
5383;Sylvia;Palmer;63340347359;8;276563462;4814
5384;Eula;Ford;55528978284;73;785408707;7314
5385;Justin;Mann;61770481826;46;615467313;5559
5386;Kyle;Parks;39374335602;98;742025840;6770
5387;Joshua;Wagner;97820196628;84;485325638;3845
5388;Walter;Sparks;88500657875;90;405558676;4975
5389;Clayton;Chapman;86324842054;35;307219520;6655
5390;Lettie;Aguilar;24451502901;87;432085270;2689
5391;Hattie;Dawson;52616087882;67;746116514;6191
5392;Stella;Cole;92046821733;50;390040516;8747
5393;Eunice;Gibson;34326652949;28;462395908;9239
5394;Myra;Jimenez;71416704398;74;415287504;6739
5395;Nancy;Boyd;77935545109;52;529883443;3421
5396;Tyler;Clark;78259570283;87;224177819;3024
5397;Helen;Higgins;12812278341;24;190138650;33
5398;Austin;Abbott;92199868411;64;120373713;29
5399;Addie;Joseph;36899605571;26;793265306;5718
5400;Winnie;Williams;12423716401;55;347787248;3261
5401;Carl;Perry;52750349703;60;469143698;1621
5402;Harriett;Kelley;50553573867;10;587178260;3996
5403;Lida;Gill;6838467435;83;628562642;3030
5404;Derek;Webb;67951281743;79;435954402;1145
5405;Fannie;Andrews;72109923227;84;552506456;8931
5406;Steve;Griffith;49284567934;80;5644802;2573
5407;Melvin;Morgan;70399276787;91;223617715;5394
5408;Lina;Franklin;23617986806;29;757730041;615
5409;Marie;Morales;41597966076;90;951777710;8908
5410;Lucile;Conner;19549695466;20;837001684;4240
5411;Nina;Hale;82171430217;48;250785439;5405
5412;Kevin;Spencer;61314422188;62;406525784;7527
5413;Mary;Hayes;93962965101;2;463964632;6623
5414;Rodney;Gregory;57591955930;60;404147600;790
5415;Bobby;Reeves;28232898683;35;376821544;5430
5416;Delia;Christensen;39483007120;33;240095404;2603
5417;Ian;Wise;87981087502;19;468653441;8746
5418;Arthur;Logan;92587418472;21;477186123;1451
5419;Philip;Poole;2609644218;57;434048741;3542
5420;Randy;Fields;39594606145;9;959754459;5475
5421;Myra;Burgess;95322502724;94;283265224;6637
5422;Edith;Rice;14651633786;91;208553876;2064
5423;Jon;Newton;32277898;31;591868910;353
5424;Daisy;Patrick;90329305508;48;375765190;9194
5425;Leo;Curry;70252043337;20;846317406;296
5426;Gabriel;McCormick;37646658641;74;837669505;9427
5427;Leon;Townsend;51101956354;72;452877466;8314
5428;Eleanor;Williams;81855536085;77;402404047;3449
5429;Adele;Carter;23609984258;17;476255290;1715
5430;Mario;Lambert;44806618292;25;51044739;1513
5431;Frank;Flowers;19348133891;86;879934278;7850
5432;Bryan;Lambert;82473915255;52;720496917;1734
5433;Bettie;Wilson;90885379099;96;309003541;3256
5434;Edwin;Carpenter;27284304692;91;323897019;3273
5435;Caroline;May;52504924799;10;776194913;8760
5436;Bernice;Barnett;90137238708;73;914536637;9541
5437;Sue;Long;63599839502;14;437706201;2858
5438;Polly;Dixon;61806558476;30;671244939;2538
5439;Harold;Tran;85790148339;85;956337095;3961
5440;Matthew;Reyes;7468695472;80;173221803;7977
5441;Violet;Newton;72448953109;15;636786649;9287
5442;Amy;Caldwell;93671822134;0;490189019;1115
5443;Genevieve;Clayton;62553608139;5;858246932;5635
5444;Manuel;Herrera;37638442318;1;116953365;333
5445;Amy;Wheeler;3216765487;13;736424094;3274
5446;Alvin;Gray;81808010513;31;501182978;5547
5447;Leila;Chapman;95353243141;42;423463762;7785
5448;Frances;Marsh;59288120376;11;619955007;9013
5449;Bobby;Frazier;34472427070;21;407680450;1010
5450;Eunice;Kelly;63051082798;51;408813024;7052
5451;Cole;Chambers;12337319500;40;558783016;3452
5452;Bruce;Morales;29843808159;84;344052803;465
5453;Eva;Bowman;88694558598;72;604853627;3906
5454;Kate;Richardson;7497893123;38;963390571;6472
5455;Russell;Fowler;98925189991;55;349973532;4789
5456;Lucille;Richards;49252726333;42;676574699;8567
5457;Corey;James;7567711148;90;9784972;631
5458;Beulah;Walton;39769767214;88;243949168;2790
5459;Travis;Mathis;33219960859;77;341009990;7584
5460;Claudia;Barnes;64024966680;89;411719548;6567
5461;Ethan;Caldwell;94340527658;35;195243227;4186
5462;Roxie;Lewis;19954434242;20;584844211;1101
5463;Marie;Fuller;29201446119;26;979273792;7393
5464;Martha;Wilson;58478379879;80;203321489;3830
5465;Justin;Norris;53478282049;87;652415845;8345
5466;Jesse;West;63778341205;9;835395316;3853
5467;Ora;Farmer;1825654189;61;731362042;6134
5468;Florence;Higgins;97346351701;84;345190275;91
5469;Jim;Francis;85297029639;72;599283295;5876
5470;Jackson;Stanley;52503852278;39;668318285;6189
5471;Betty;Russell;87073671931;53;204820344;4369
5472;Julia;Cobb;26989307222;9;941185214;9016
5473;Edward;Fernandez;26597765463;85;99244501;5242
5474;Derrick;Barton;78426498057;48;750982513;2016
5475;Elijah;Paul;89032318196;2;224903747;8629
5476;Benjamin;Watts;78469230086;21;537695546;1691
5477;Aiden;Brown;31277626070;55;354461582;6605
5478;Alex;Tucker;1697448593;99;684359424;2903
5479;Maude;Brooks;27357566625;49;642584501;4925
5480;Lela;Day;56091697366;64;819973208;405
5481;Gilbert;Hardy;27253495895;18;714132080;9892
5482;Victoria;Green;88470421781;81;745480649;2197
5483;Patrick;Day;59699434512;13;361108705;5969
5484;Carl;Hawkins;61685978535;8;919842343;580
5485;Violet;Dennis;54169985758;92;908710295;3282
5486;Corey;Brown;8154693636;58;8239228;4544
5487;Jackson;Howell;8992461215;45;462758952;1853
5488;Warren;Ross;68085544403;17;576795918;2283
5489;Elizabeth;McGee;2886850871;28;376695953;1556
5490;Georgie;Powers;54583724633;84;666246874;6507
5491;Glenn;Rivera;19935469133;65;742126740;847
5492;Johanna;Reeves;66779386378;89;752844820;4854
5493;Aaron;Vargas;7394188834;47;809213080;7520
5494;Leroy;Mann;38506878358;7;537211955;1380
5495;Lou;Burton;67436328888;39;928682942;6318
5496;Andrew;Knight;10292091751;25;726860060;5099
5497;Alfred;Miles;26047506535;22;605373620;3911
5498;Minnie;Moore;99348580367;6;995457310;6762
5499;Marcus;Berry;41113117275;39;78196039;9827
5500;Hallie;Kelley;34850481172;42;182289527;3342
5501;Delia;Scott;78440429009;91;427534859;7471
5502;Chris;Turner;36538164402;50;668179235;8338
5503;Joseph;Barrett;44797927675;13;846234595;8136
5504;Andre;Henderson;2591804193;31;989439513;3939
5505;Devin;Bell;12216289934;95;577003825;1041
5506;Mayme;Garner;34066082130;33;226589066;2765
5507;Amelia;Miles;4874059924;28;753266502;4951
5508;Mable;Porter;87934003789;34;23592795;6203
5509;Micheal;Kennedy;28234717225;7;921510452;5772
5510;Leonard;Thompson;6572367500;48;335732015;106
5511;Calvin;Thompson;51828028541;89;650026043;5541
5512;Victor;Conner;27297110030;89;29227155;1446
5513;Kyle;Morales;48371987126;86;135992595;2684
5514;Lou;Snyder;14108708619;42;485030286;9569
5515;Blanche;Turner;80747619843;21;748040274;7299
5516;Jeremiah;Murphy;14010109462;93;253532723;9312
5517;Annie;Murphy;92305107343;19;311960956;3964
5518;Jesse;Munoz;51712840708;77;390982782;2671
5519;Margaret;Armstrong;83345015763;43;929778665;7251
5520;Lewis;French;81525524452;20;787250341;6982
5521;Alex;Norton;98550270826;31;15894943;5661
5522;Helen;Willis;81231280586;32;28366255;4010
5523;Miguel;Lewis;64788492900;28;52236670;6282
5524;Andre;Sutton;55973201482;55;253923157;6774
5525;Ivan;Mendez;82783032226;85;781895808;3323
5526;Effie;Owens;69901764275;2;46176468;8608
5527;Seth;Clarke;29233019218;26;701007423;5680
5528;Isabelle;Fitzgerald;13499619620;26;277823302;640
5529;Polly;Griffin;8056556266;57;519131900;1445
5530;Adele;Huff;71035330450;24;504846312;7730
5531;Jeremy;Jones;20510551822;75;65568225;5934
5532;Jesus;Bailey;18093416952;44;359493158;4713
5533;Cody;James;97561593539;92;956641564;2981
5534;Gene;Barnett;45078900629;61;530641536;6959
5535;Teresa;Strickland;21521861489;77;665329125;6438
5536;Lola;Gregory;84369832933;70;106678484;2333
5537;Todd;Anderson;62626197662;40;483323621;5913
5538;Randy;Bryan;82205079033;31;650419302;3305
5539;Elva;Roy;59569441889;11;593940260;2324
5540;Genevieve;Cruz;49534266076;56;959482305;9584
5541;Christine;Graves;95104849503;95;438992117;8497
5542;Mario;Cole;73357426341;86;691303489;9588
5543;Mitchell;Fox;71872121344;12;718908107;4255
5544;Lida;Richards;80092951452;96;637595607;4628
5545;Marian;Burke;71948999324;1;448109781;5598
5546;Mason;Mullins;39980724296;0;41389030;9791
5547;Josie;Gutierrez;31927170374;79;519658310;5502
5548;Ollie;Ingram;3639168346;46;485819860;7908
5549;Caleb;Brewer;84601783216;4;995651778;1685
5550;Lou;Gregory;78481740031;17;153812184;617
5551;Mike;Gray;65737755396;71;959573533;3487
5552;Martin;Gregory;26825329170;96;379631935;157
5553;Lewis;Morton;41444427971;47;407350122;6144
5554;Ricardo;George;73334508153;5;184019960;4855
5555;Bertha;Young;20591865910;56;235187264;4287
5556;Effie;Bryant;85474284052;47;744692072;6949
5557;Irene;Shelton;2120130093;2;947305915;9385
5558;Susan;Morrison;55261271939;29;451853953;5014
5559;Ivan;Haynes;98926471379;91;658578473;3545
5560;Logan;Marshall;92637261554;3;185997821;5111
5561;Edith;Gray;45388750992;36;140192644;6088
5562;Alice;McGee;43207007094;95;724201681;7166
5563;Eugene;Daniel;7599051095;74;630723483;2428
5564;Derek;McCormick;27059146364;71;21348387;5754
5565;Rose;Gregory;77244997260;74;333643486;1046
5566;Leonard;Oliver;93780624735;99;422369878;6826
5567;Bradley;Johnston;96818704592;92;479742220;6510
5568;Brian;Boyd;40785041237;7;508564686;7067
5569;Viola;Ball;43186269632;17;590969419;1332
5570;Tyler;French;8338699084;95;133375542;5977
5571;Frank;Henderson;53346055621;10;839180886;7617
5572;Herbert;Robbins;75410204903;93;894965964;7496
5573;John;Willis;53836942095;41;820735704;8815
5574;Evan;Klein;39019963531;14;891220374;3397
5575;Don;Hunter;7207169271;65;757078218;8492
5576;Mitchell;Floyd;95266756288;86;347309115;3174
5577;Herman;Fuller;87336389132;11;703378924;7690
5578;Kenneth;Sharp;65032970271;8;652151983;1505
5579;Stephen;Duncan;69340473800;92;305549846;7538
5580;Brett;Schmidt;75591605769;60;829026881;9180
5581;Sara;Green;48271459661;18;564767544;7386
5582;Fred;Jefferson;60355085981;83;664071268;7142
5583;Ronnie;Sanders;22191319405;49;341305885;1705
5584;Eugenia;Flores;54591265365;71;91162109;8943
5585;Beatrice;Walsh;27594287655;22;481632688;9188
5586;Francis;Ford;27527621304;62;822681552;999
5587;Claudia;Robbins;55324582101;88;175512426;8579
5588;Barry;Norton;82354969649;0;836251463;7982
5589;Jean;Douglas;86595431020;41;467328297;1203
5590;Della;Glover;63527959912;53;689250034;3768
5591;Virgie;Singleton;33477961242;41;378662725;9441
5592;Daisy;Barnes;32989585984;91;718653142;4853
5593;Ronald;McLaughlin;7505199481;81;746956053;9245
5594;Annie;Palmer;8186339499;6;459670574;457
5595;Hettie;Hardy;42946782660;84;772870814;7954
5596;Christina;Parsons;24767210696;94;326984594;7791
5597;Kathryn;Higgins;26883336500;47;822259805;4056
5598;Rena;Leonard;89632971441;54;997073792;1554
5599;Lula;Ford;5862212935;2;491917454;1500
5600;Aaron;Goodman;8045385537;77;271956019;1686
5601;Derrick;Edwards;35601569753;72;614396220;2040
5602;Millie;Hawkins;97015368772;1;949127449;8870
5603;Andre;Sullivan;74035844588;67;564153828;5505
5604;Derrick;Collins;86965171571;86;557363690;6107
5605;Harriet;Quinn;31379065571;34;865401606;7647
5606;Alta;Phillips;65223450705;72;514489661;336
5607;Dylan;McDaniel;8284244196;29;640962175;782
5608;Sophie;Murphy;20778112996;43;349435330;8771
5609;Thomas;Stewart;4328329568;27;182769129;262
5610;Nicholas;Wolfe;83426463792;99;15230214;3935
5611;Ethel;Houston;94471415075;46;421940454;1742
5612;Christopher;Newman;39669992124;39;158208793;6808
5613;Arthur;Wheeler;23603472508;28;852693620;536
5614;Effie;Lee;99146076044;91;754513920;4012
5615;Timothy;Hogan;73985910760;84;675141722;4249
5616;Owen;Fields;61876183619;76;615066475;4684
5617;Eddie;Clarke;48134030551;87;91431811;2403
5618;Catherine;Simmons;11375757230;38;643340023;4243
5619;Alex;Curtis;86532155975;42;921204910;3424
5620;Sadie;Abbott;11259683420;62;629417459;9951
5621;Hettie;Holt;3283684180;47;344931041;5648
5622;Dorothy;Hamilton;70305742710;69;570293788;6209
5623;Derek;Anderson;81148135997;37;228958104;561
5624;Devin;Andrews;67651975203;13;659142508;6354
5625;Hunter;Manning;11486018728;18;125333802;3685
5626;Victor;Johnston;87195298782;70;738462608;6527
5627;Allie;Pratt;38927729421;65;76031101;955
5628;Grace;Marshall;24862396836;41;296963671;2436
5629;Jackson;Alvarez;23674630;59;700594997;5282
5630;Victor;Mullins;17813408872;22;60524960;3548
5631;Robert;Logan;3539057049;61;310854585;6604
5632;Max;Burgess;41021003642;45;213219634;6419
5633;Beulah;Lamb;69775501634;55;858172018;7814
5634;Dean;Zimmerman;62531093426;97;537031539;1607
5635;Minerva;Wagner;69647597094;78;57972749;3320
5636;Martin;Flowers;59772485312;46;288461616;841
5637;Pauline;Moody;14967685277;80;667401649;7909
5638;Miguel;Abbott;7818182167;37;511537279;3792
5639;Brian;Fletcher;57394093265;85;726219612;9608
5640;Clarence;Huff;75497360607;55;191782542;2286
5641;Susan;Holland;94003013609;78;728773578;160
5642;Sallie;Nguyen;7714597539;88;293064426;6233
5643;Marie;May;60050185802;45;665928138;6341
5644;Gabriel;Freeman;85016321620;54;105814405;307
5645;Vincent;Turner;42557572239;17;764850380;245
5646;Garrett;Conner;94239236012;80;234086211;3440
5647;Roger;Wade;31739916805;93;303210460;7231
5648;Cora;Mendoza;30171227808;80;201416217;7684
5649;Matthew;Powell;73289413553;20;538201089;8839
5650;Francis;Gardner;5590280015;59;849589119;2022
5651;Rena;Johnson;92210553567;86;725292177;5292
5652;Carolyn;Santos;28734405893;98;557201036;1119
5653;Callie;Reyes;42249603168;93;392104743;4529
5654;Timothy;Sandoval;99866228069;29;376284324;7307
5655;Stanley;Soto;25301219686;53;564974423;2899
5656;Carl;Green;20455405596;55;585697782;6821
5657;Lucinda;Riley;1028715308;88;569283942;2239
5658;Harriett;Zimmerman;29321151913;62;586811771;9742
5659;Della;Dennis;34486871722;38;427487542;177
5660;Lettie;Young;53966601626;13;614793557;8357
5661;Victoria;Willis;48190761761;38;222835112;2443
5662;Helena;Bennett;47169219553;57;988162126;8219
5663;Charlie;Clayton;70188248845;50;240293151;4755
5664;Jorge;Lyons;87376300323;36;496501707;5373
5665;Jorge;Daniels;80446891844;29;520467566;5355
5666;Franklin;Lopez;22398413776;76;952589277;794
5667;Virgie;Jimenez;46890993846;1;432952411;2006
5668;Delia;Higgins;43680614706;72;289214636;5418
5669;Myrtle;Adams;14834769172;21;87255246;1974
5670;Lelia;Hudson;63571186833;5;701040356;6320
5671;Ollie;Flores;70071855992;20;253850965;1507
5672;Cameron;Bennett;57738538955;19;363812918;4316
5673;Tom;Patrick;14032910294;37;427067882;3833
5674;Mina;Park;56753050067;99;798250791;1635
5675;Scott;Mann;41442112139;66;684008338;3773
5676;Calvin;Gomez;86309297818;32;337625086;9139
5677;Arthur;Hanson;28559117276;81;290919119;5753
5678;Hunter;Hopkins;22440970779;53;266121649;6156
5679;Dora;Caldwell;98656825764;23;475723143;2892
5680;Janie;Price;84261318284;41;601364816;9608
5681;Chris;Garcia;50369051472;26;106993213;2736
5682;Herman;Drake;53397024531;86;171151241;292
5683;Adelaide;Henry;93725868312;43;609295746;7374
5684;Herman;Beck;45633619707;79;74233155;8280
5685;Roy;Maxwell;37517710532;4;365349264;7571
5686;Calvin;Bailey;59531666322;87;358136569;7962
5687;Max;McDonald;31003041729;54;821357446;2871
5688;Hattie;McBride;17985871602;53;890508941;2242
5689;Celia;Newman;59791914962;70;754050678;3864
5690;Ida;Richards;79623651315;8;61238757;3303
5691;Carlos;Patrick;76528061392;89;654376804;3988
5692;Ella;Boyd;51244801588;47;679598223;7471
5693;Manuel;Rivera;81569189712;74;823393369;7569
5694;Louisa;Fleming;16620691264;1;187511196;8892
5695;Ernest;James;44566216894;97;649564693;6689
5696;Luis;Gutierrez;80003075331;97;10956220;5401
5697;Marion;Collins;75393499177;94;591092417;5094
5698;Thomas;White;77700842570;92;301736053;3222
5699;Daniel;Mann;50973340500;93;787291808;7437
5700;Amy;Morton;16363596094;96;565274805;4617
5701;Catherine;McGuire;92277403514;70;453628618;5521
5702;Rosa;Bass;53787138449;85;290127047;1090
5703;Travis;Castillo;308842835;46;710609399;2182
5704;Addie;Lyons;61976083687;56;364757461;6104
5705;Ethel;May;95912777817;36;231751287;3920
5706;Edgar;French;62416875454;23;92403962;6661
5707;Douglas;Saunders;40330015811;85;421577015;817
5708;Augusta;Shaw;68049652565;83;651305503;6863
5709;Nathan;Bridges;74769360905;74;683193975;6900
5710;Francis;Pierce;45094959732;4;712441890;2188
5711;Chase;Riley;26345419807;70;103220355;7721
5712;Leonard;French;13500217753;9;231254938;2149
5713;Theodore;Hale;24284686857;94;561617364;1803
5714;Francis;Meyer;24481212688;0;52752211;2854
5715;Hulda;Pierce;69733219291;62;409606559;9030
5716;Gordon;Delgado;58877295742;47;391781139;9951
5717;Myrtie;Grant;23661292415;85;910126202;8484
5718;Mittie;Quinn;41718486217;6;386752933;8008
5719;Cole;Cannon;8464618124;91;706640321;836
5720;Curtis;Johnson;51604501895;38;126082606;3588
5721;Bettie;Wilson;32839999001;36;188697634;5449
5722;Alan;Lindsey;45290895957;39;363255624;4816
5723;Lillie;Porter;56868322721;35;346688576;934
5724;Gregory;Ward;53501132709;5;702187088;7405
5725;Zachary;Ford;1394047853;84;569257297;4049
5726;May;Gutierrez;65890471728;67;525150659;6034
5727;Jared;Morris;1079350041;11;332954122;5247
5728;Brian;Mendez;34171347058;27;114359769;2604
5729;Rosie;Floyd;10001832616;44;665500989;1872
5730;Brian;Bowman;89270311491;98;742748935;7726
5731;Melvin;Gomez;73570833206;26;414047570;3958
5732;Pearl;Gomez;95688721735;51;814831895;6746
5733;Elmer;Briggs;26236848329;95;878814352;9052
5734;Harry;Flores;56649627548;3;36621923;5555
5735;Eunice;Cannon;62128953677;41;230859132;4551
5736;Emma;Brewer;18829816150;64;526660303;2280
5737;Cordelia;Ortiz;41363439790;5;167858732;5380
5738;Chase;Sims;93605689527;39;76789288;3619
5739;Jessie;Newman;52300422971;17;215561681;573
5740;Jerome;Erickson;92295833505;17;438716077;5764
5741;Vera;Jennings;45574190381;4;219558267;6263
5742;Paul;Love;25866423344;41;977652738;4631
5743;Bernard;Hawkins;47980715427;42;923225625;4344
5744;Devin;McDaniel;97060959937;79;57203310;9327
5745;Hester;Tyler;28150991242;27;689553298;7974
5746;Laura;Lane;90396849635;18;981528066;3110
5747;Ricardo;Miller;71323181073;24;267605098;1064
5748;Andre;Parks;51119741296;24;677260894;182
5749;Irene;Bishop;61140815828;23;235696359;6850
