2551;Celia;Bridges;04/15/2000;4728.59
2552;Rodney;Stanley;05/24/1996;4470.53
2553;Marie;Collier;07/24/2014;8040.74
2554;Lura;Brewer;02.07.1993;1945.19
2555;Myra;Rogers;06.05.1939;8181.25
2556;Hulda;Rice;09/18/2045;4747.14
2557;Aiden;Stewart;09/18/2006;4162.64
2558;Viola;Gill;09/20/1998;3818.01
2559;Howard;Burton;11/22/2045;2804.14
2560;Katherine;Graves;06/17/2012;1753.40
2561;Phillip;Kelly;09.08.2023;4962.44
2562;Gertrude;Schneider;12.08.2046;7124.97
2563;Ethan;Stephens;08/16/1946;9917.71
2564;Dylan;McBride;02/28/1954;1040.40
2565;Georgia;Andrews;10/26/2037;8055.16
2566;Frances;Wright;05.06.1904;2920.85
2567;Jared;Jenkins;09.01.2022;8594.26
2568;Eula;Butler;10/17/2023;7372.04
2569;Carlos;Romero;09/15/1999;4403.32
2570;Amy;Barton;07/31/2024;5771.23
2571;Ronnie;Daniel;05.01.1909;9580.30
2572;Mark;Alexander;03/21/1956;5149.37
2573;Lucy;Bowman;01/17/2046;1782.58
2574;Randall;Day;07/25/2004;8935.88
2575;Jeffery;Rivera;05/16/2057;7558.56
2576;William;Brewer;09/17/1981;5681.37
2577;Johanna;McGee;03/27/2035;1174.59
2578;Jim;Walker;06.06.1985;4902.41
2579;Martin;Bryan;02.12.1961;9013.81
2580;Derrick;Frank;07/25/2051;1540.07
2581;Lottie;Barber;03/20/1976;8928.99
2582;Sue;Santos;02/23/2030;4769.02
2583;Ollie;Caldwell;11/28/1968;9826.61
2584;Andrew;Hunter;05/26/2001;8717.47
2585;Lydia;Goodman;02.06.1960;4386.51
2586;John;Russell;05/25/2062;9756.72
2587;Mason;Chavez;08/20/2016;7868.14
2588;Alan;Cook;03/27/1909;6385.63
2589;Darrell;Wong;05/17/2029;3726.83
2590;Olivia;Casey;04/23/2003;4681.50
2591;Ralph;Alvarez;02.09.1991;7183.93
2592;Carl;Poole;11.02.2012;3260.91
2593;Callie;Cox;08.06.2002;6919.28
2594;Ada;Arnold;05/19/1963;7056.57
2595;Lillian;White;01.09.1968;1675.34
2596;Myra;Quinn;03.07.2018;4449.93
2597;Howard;Wong;10/13/2063;9083.85
2598;Lelia;Wolfe;05/23/2017;6691.92
2599;Nicholas;Byrd;11/13/1996;2082.32
2600;Gene;Soto;06.08.2061;8461.25
2601;Marvin;Coleman;01/16/2050;9997.50
2602;Kate;Reid;03.03.2041;3297.81
2603;Gilbert;Murray;01/15/1912;8000.09
2604;Owen;Holloway;06/15/1996;6437.19
2605;Lou;Singleton;05/23/2009;7658.64
2606;Janie;Anderson;02/20/1933;3323.09
2607;Sadie;Alvarez;09.01.2011;1188.05
2608;Francisco;Black;05.10.2008;5171.01
2609;Lelia;Flowers;07/19/1919;4922.97
2610;Lenora;Warren;05.05.2054;7545.25
2611;Mamie;Neal;10/16/1996;5676.91
2612;Stephen;Baker;08/21/2051;1428.64
2613;Olga;Waters;09/13/2041;8466.24
2614;Hilda;Marsh;02/20/1978;6049.44
2615;Melvin;Conner;03.09.2003;7416.02
2616;Gordon;Fox;02/14/2027;8950.01
2617;Leah;Barrett;08/30/2015;9060.69
2618;Keith;Watkins;02/24/1917;3693.87
2619;Alberta;Garrett;10/25/1948;9532.64
2620;Lee;Schneider;12.03.1979;5995.21
2621;Arthur;Zimmerman;09/22/2047;5390.69
2622;Etta;Munoz;10/31/2023;8388.43
2623;Ann;Knight;10/15/2009;9481.57
2624;Dora;Robbins;09/28/1917;4863.01
2625;Glenn;Torres;01/24/1956;3457.31
2626;Minerva;Montgomery;11/26/1994;2760.34
2627;Mina;Hawkins;06.05.2061;5535.07
2628;Jordan;Wells;08/14/1929;1723.35
2629;Bill;Fisher;10.12.1935;9177.67
2630;Mina;Turner;04/30/1988;7047.87
2631;Alfred;Miller;11.10.1985;2334.91
2632;Winifred;Lopez;10.03.1965;9228.78
2633;Ruby;Dixon;03/25/2034;6664.22
2634;Francis;Turner;05/14/2045;8293.98
2635;Alta;Robertson;06/19/2014;9887.35
2636;Adrian;Jefferson;09.06.1976;5619.27
2637;Patrick;Bowman;01/14/1951;2875.46
2638;Jerry;Hansen;03/27/2016;2042.56
2639;Virgie;Malone;12.06.2002;8697.27
2640;Kevin;West;01/26/2034;6360.22
2641;Nora;Robertson;06/24/1903;6648.40
2642;Franklin;Russell;03.07.1954;5574.33
2643;May;Day;08/24/1932;4328.72
2644;Sadie;Rowe;07/22/1902;3164.30
2645;Emilie;Joseph;07.02.1974;7440.63
2646;Claudia;Lindsey;02/17/2010;4313.37
2647;Amelia;Cole;07/14/2010;4633.51
2648;Christopher;Walker;12.08.2017;9838.27
2649;Jennie;Lloyd;05/13/2007;6882.38
2650;Joseph;Morton;08.07.2013;7102.02
2651;Trevor;Kennedy;06.05.1972;4829.19
2652;Eddie;Kim;06.06.1997;6220.25
2653;Dorothy;Robertson;11/15/1909;1215.71
2654;Stanley;Buchanan;05.01.2041;5948.64
2655;Frances;Hunt;09/29/2058;6680.56
2656;Owen;Farmer;04/19/1910;1160.86
2657;Brandon;Willis;10/30/2053;3352.53
2658;Louisa;Kennedy;01.01.1977;7554.95
2659;Leah;Banks;04/19/1922;6936.04
2660;Martha;Jackson;02/13/1925;7587.49
2661;Verna;Perkins;09/13/1985;5672.87
2662;Joel;Cannon;11/22/1967;6323.51
2663;Grace;Kim;12/26/1941;6949.18
2664;Frank;Maxwell;07/22/2041;7417.54
2665;Leila;Castro;01.03.1963;7557.14
2666;Stella;Norton;12.04.1948;5586.25
2667;Edith;Sanchez;02.10.1952;1744.14
2668;Augusta;Brooks;11/16/1980;8887.67
2669;Frederick;Ramsey;03/30/1924;9201.00
2670;Inez;Higgins;06/23/1978;2558.32
2671;Cynthia;Potter;07/28/2012;7087.18
2672;Ruth;Simon;01/29/1927;3623.64
2673;Alberta;Watts;12/14/2017;1444.01
2674;Clara;Kennedy;06.10.1960;6660.20
2675;Cameron;Barrett;03/26/1992;4629.93
2676;Dean;Daniel;04.09.1918;1090.42
2677;Mark;Collier;11.02.1951;7222.95
2678;Chris;Newman;11/16/1914;9172.17
2679;Elnora;Townsend;10/20/1959;6379.19
2680;Micheal;Hicks;10.05.1928;6046.42
2681;Esther;Elliott;01/28/2010;2915.53
2682;Ethel;Caldwell;07/29/2005;2624.01
2683;Dylan;Ruiz;01/15/1958;5036.71
2684;Ellen;Young;12/15/1915;5987.49
2685;Tillie;Sanders;12/31/1983;5803.89
2686;Caroline;Bishop;01.11.1993;6355.75
2687;Kevin;Fields;03/29/2021;5539.76
2688;Marie;Blair;10.01.1980;8386.02
2689;Rebecca;Maldonado;12.01.1955;7301.26
2690;Devin;Daniel;05/29/2019;9609.65
2691;Jonathan;Vargas;04.12.1975;9952.47
2692;Marguerite;Floyd;12/13/1946;1436.21
2693;Bess;West;09.06.1949;2151.13
2694;Rena;Rodriquez;10.06.1942;5468.97
2695;Floyd;Price;02/23/1980;4708.46
2696;Gary;Hammond;05/30/2018;1546.17
2697;Henry;Kim;06.09.2005;9142.29
2698;Leonard;Schmidt;03.05.1902;9933.93
2699;Isaac;Bailey;08/18/2018;5894.23
2700;Bernice;Reed;08.12.1996;8124.32
2701;Polly;Allen;08.05.2006;8870.70
2702;Birdie;Casey;05.04.2067;2789.93
2703;Maggie;Reyes;03.03.1995;8928.78
2704;Phillip;Bowman;06.01.1957;1559.67
2705;Lucas;Palmer;11.03.2069;1963.74
2706;Leon;Gutierrez;05.09.1965;8056.82
2707;Lida;Carson;01/26/2036;2495.08
2708;Duane;Butler;09/22/1990;1175.04
2709;Jay;Padilla;01/13/1974;3242.40
2710;Jayden;Goodman;02.05.1976;7028.60
2711;Maude;Mendez;10.04.1972;5672.83
2712;Ian;Cunningham;06/30/1948;5936.45
2713;Teresa;Gibson;08.06.1980;7265.96
2714;Helen;Munoz;07.07.2042;4654.61
2715;Jeff;Hogan;08/31/1968;6835.32
2716;Essie;Hodges;09.06.1984;9054.23
2717;Max;Snyder;09/13/2045;6537.06
2718;Lora;Roberson;04/15/2062;7274.81
2719;Adelaide;Reid;02/16/2029;3181.59
2720;Cory;Torres;11/28/2025;9015.13
2721;Pauline;Lyons;05.10.1932;3610.21
2722;Anthony;Walsh;10/14/1932;3066.19
2723;Gavin;Doyle;08.09.1945;8909.76
2724;Trevor;Turner;08.09.1930;4433.64
2725;Angel;Brooks;03/27/2045;7381.91
2726;Loretta;Banks;12.05.1994;7544.27
2727;Matthew;Chandler;02/15/1931;3847.48
2728;Jeffrey;Holland;05/20/2065;8438.83
2729;Ellen;Hubbard;11.03.2016;4472.14
2730;Willie;Stewart;12/13/1992;2997.65
2731;Henry;Gutierrez;09/19/2036;2019.68
2732;Etta;Stewart;11.11.2006;4016.04
2733;Bessie;Herrera;05/20/2068;6244.16
2734;Jeffrey;May;10.05.1971;7391.87
2735;Edith;Roberson;07/13/1928;4840.23
2736;Jeremy;Hampton;09.04.1901;1684.57
2737;Lucinda;Reed;02.05.1929;6273.55
2738;Shane;Holloway;02/20/1959;4473.73
2739;Effie;Daniels;04.06.2048;9912.30
2740;Alvin;Bowman;10.10.1985;7351.20
2741;Estelle;Warren;06/21/1969;2863.28
2742;Adeline;Watson;04.09.1925;2312.53
2743;Mabel;Cross;03.12.1954;5255.65
2744;Jorge;Dawson;06/17/2006;4711.80
2745;Aaron;Singleton;05/30/2016;7240.69
2746;Blanche;McDaniel;04.05.1982;9412.97
2747;Donald;Harmon;06/24/1925;6045.01
2748;Beatrice;Patton;04/15/2005;3808.73
2749;Leah;Zimmerman;03.10.1928;3098.55
2750;Clara;Peterson;02.12.2010;1524.37
2751;Kyle;Carson;01.05.1970;7276.75
2752;Allen;Griffin;11/25/1943;5038.33
2753;Mayme;Ramsey;12.01.1979;7667.10
2754;Jacob;Barker;11/29/1996;2454.82
2755;Elsie;Fuller;08.11.1942;3760.40
2756;Gene;Boyd;11/22/1999;5455.68
2757;Hester;Tyler;12.04.1985;2905.27
2758;Carlos;Barrett;07/19/1996;3347.31
2759;Teresa;Larson;08/31/1917;5309.96
2760;Helen;Hopkins;02/28/1928;6154.55
2761;Randy;Perkins;10.06.2029;7205.46
2762;Ethel;Lane;10.01.1931;7047.98
2763;Ricky;Baker;05/20/1957;1826.23
2764;Ida;Powers;07.01.1943;7604.89
2765;Adeline;Aguilar;02/16/1977;8606.91
2766;Rhoda;Day;12/23/2062;8432.83
2767;Chad;Conner;02.07.1934;1382.09
2768;Scott;Barber;06.10.1994;9176.48
2769;Catherine;Wells;04/17/1936;7386.63
2770;Ethel;Marsh;03.07.2027;8270.38
2771;Evan;Little;10.10.1940;9206.71
2772;Lucinda;Collins;07.01.1966;1711.55
2773;Mittie;Yates;11/13/1932;8851.07
2774;Mamie;Martin;08/23/2006;9581.38
2775;Bruce;Mitchell;04/16/2013;4111.59
2776;Micheal;Burgess;10/22/2041;4706.14
2777;Gerald;Rodriquez;04/26/2000;3304.37
2778;Hannah;Anderson;05.12.1994;2706.99
2779;Angel;Wolfe;04/25/2041;2544.95
2780;Mittie;Baker;09/25/2011;4663.50
2781;Lillie;Craig;09.02.1990;2388.27
2782;Fred;Roy;12/15/1918;3865.08
2783;Christopher;Wilson;09/27/2066;5052.43
2784;Evelyn;Pittman;07/20/1996;6260.31
2785;Darrell;Garza;04.12.1988;7987.19
2786;Oscar;Pierce;01/22/1916;4047.12
2787;Gussie;Chapman;07.04.2001;8654.33
2788;Richard;Copeland;03/13/1902;8575.41
2789;George;Becker;09/30/2026;8708.41
2790;Cody;King;12/26/1953;8931.16
2791;Brett;Sparks;03/24/1915;4376.15
2792;Danny;Jones;11.02.2068;9983.18
2793;Zachary;Barnett;09/23/2007;1752.22
2794;Christopher;Day;02/25/2026;3026.68
2795;Lina;Bates;03/24/1975;4615.71
2796;Sean;Becker;02.01.1905;4797.68
2797;Blanche;Wright;06/17/2004;2929.84
2798;Rena;Valdez;05/23/2048;8879.58
2799;Lulu;Carroll;05/21/2061;6416.94
2800;Leah;Allen;01.05.1929;2095.61
2801;Johnny;Black;06/15/1970;4431.57
2802;Noah;Jacobs;09/13/2043;6689.69
2803;Frederick;Griffin;09.11.2067;3093.17
2804;Ethel;Cooper;02.10.1943;8229.81
2805;Norman;Thomas;05/15/1974;8197.34
2806;Noah;Figueroa;07.08.2006;9598.34
2807;Eula;Payne;03/26/2055;3168.84
2808;Jean;Wagner;03/30/1984;9886.33
2809;Georgie;Brock;05/14/1941;8305.84
2810;Michael;Riley;12/26/1966;9408.65
2811;Beatrice;Arnold;09/16/1916;3338.45
2812;Blanche;Nelson;03/25/1996;9054.97
2813;Lura;Steele;04.12.1913;2264.26
2814;Harvey;Fleming;04.05.1946;2297.51
2815;Susan;Rice;01/23/2068;3795.25
2816;Timothy;Barber;03/30/2003;8230.42
2817;Cory;Gutierrez;02/23/1969;9681.93
2818;Alexander;Vargas;05.11.1941;1112.59
2819;Nellie;Moreno;10.03.2064;9546.74
2820;Isabelle;Black;11/15/1999;4934.27
2821;Peter;West;07/15/1964;4302.81
2822;Jane;Reynolds;12/15/1927;7366.57
2823;Lettie;Kim;03.07.1926;6746.03
2824;Lou;Gray;02/26/1994;3302.29
2825;Fred;Russell;04.11.1918;8399.35
2826;Martha;Lowe;10.02.2017;7283.89
2827;Jack;Hammond;11.09.2016;3525.83
2828;Harry;Ortega;11.05.1945;3817.99
2829;Rosetta;Byrd;08/16/2070;9172.66
2830;Jeff;Gregory;12/27/2038;1240.09
2831;Kenneth;Coleman;04/26/1923;4717.65
2832;Isaiah;Alvarado;08/21/1993;2249.64
2833;Samuel;French;07/21/1945;8948.51
2834;Betty;Phillips;12.12.2037;4784.26
2835;Florence;Myers;07.11.1930;9900.84
2836;David;Haynes;10.03.1954;1686.56
2837;Sally;Salazar;09/15/2034;5608.99
2838;Brian;Ray;08/23/2057;4438.36
2839;Todd;Silva;07/31/1967;4788.63
2840;Effie;Newman;07/18/1934;2292.61
2841;Scott;Beck;04/13/1917;2001.61
2842;Harriett;Johnston;02/25/2035;1799.88
2843;Estella;Briggs;06.10.1917;7220.01
2844;Lawrence;Jones;12.10.1950;4400.15
2845;Josie;Edwards;06.03.1926;3382.17
2846;Matthew;Adkins;07/26/1956;3170.23
2847;Stephen;Jackson;05.11.1952;1065.88
2848;Eric;Vargas;10.04.1924;2577.85
2849;Brent;Mendez;10/22/1949;6725.65
2850;Bill;Keller;05.01.1922;6861.75
2851;Peter;Robbins;08.02.2007;8423.19
2852;Mayme;Bowen;03.01.1914;2919.24
2853;Cora;Walton;03/15/2070;1613.47
2854;Grace;Soto;02/23/2068;5708.46
2855;Jesus;Cruz;03.09.1993;7374.26
2856;Richard;Strickland;06/15/1949;6731.84
2857;Caleb;Cummings;11.11.2027;6655.29
2858;Ricardo;Brooks;08.09.1974;2941.65
2859;Paul;Parks;04/28/1967;3180.51
2860;Jane;Thompson;03.09.2045;9753.25
2861;Francisco;Walsh;07/13/1974;6900.28
2862;Herman;Hampton;04.09.1913;8020.37
2863;Martha;Crawford;10/19/2004;9212.29
2864;Harriett;Rice;03.05.2010;8297.41
2865;Cornelia;Barker;01.04.1919;3274.75
2866;Emma;Washington;09/19/1974;4010.21
2867;Brent;Maxwell;11/28/1901;4514.98
2868;Violet;Lopez;11/23/2061;6647.09
2869;Jacob;Conner;08.02.2025;7666.24
2870;Clara;Daniel;05.05.2020;5827.62
2871;Dylan;Crawford;07/23/2014;1101.05
2872;Katherine;Stanley;03.03.2014;1722.17
2873;Helena;McDonald;03/31/2057;8950.73
2874;Joseph;Cook;04/24/2011;9098.16
2875;Howard;White;08/22/1979;8649.19
2876;Gabriel;McCarthy;08/20/2002;4344.38
2877;Cecilia;Santos;02/24/2006;1074.47
2878;Lenora;Rodriguez;07/27/2012;2372.74
2879;Garrett;Russell;03/31/1994;9754.83
2880;Rhoda;Hill;05/24/1980;9082.27
2881;Teresa;Moody;01/18/1951;2800.56
2882;Delia;Dean;11.04.2036;8222.58
2883;John;Leonard;12/21/2003;3204.23
2884;Owen;Buchanan;04/15/2046;4895.13
2885;Maurice;Wilkerson;08/17/2011;2541.23
2886;Hester;Cruz;02/25/2047;5048.75
2887;Louisa;Estrada;11.03.1954;7293.67
2888;Landon;Chavez;09.08.2004;2055.06
2889;Henrietta;Smith;09/24/2022;2499.45
2890;Chase;Garrett;07/28/2059;9977.37
2891;Myrtle;Pearson;02/19/2008;1721.75
2892;Lulu;Williams;07.08.1927;6279.20
2893;Genevieve;Copeland;05/30/1993;8653.39
2894;Agnes;Fernandez;12.12.2022;4434.81
2895;Todd;Lawrence;10/18/1947;5408.44
2896;Lucile;Stanley;01/30/2034;7862.27
2897;Claudia;Johnston;05.08.2012;8902.70
2898;Mitchell;Hansen;04.12.1942;3093.47
2899;Teresa;Jones;09/16/2022;1949.45
2900;Lucille;Perez;06/30/2028;5871.04
2901;Adele;Hale;08/15/1918;9765.52
2902;Amy;Doyle;03/30/1988;1383.29
2903;Carolyn;Cannon;07/14/2044;4809.39
2904;Micheal;Rodgers;05.11.2011;7716.94
2905;Dennis;Reed;12.12.1990;8338.20
2906;Estelle;Steele;01/30/2070;1241.37
2907;Pearl;Nash;03.08.2040;7395.00
2908;Olga;Walker;08/13/1900;8925.93
2909;Gene;Huff;12/24/1963;2628.25
2910;Billy;Neal;08/21/2046;6910.36
2911;Donald;Byrd;11.05.1968;2858.04
2912;Eva;McCormick;06.05.1991;6026.57
2913;Myrtle;Hanson;06/21/1940;2142.53
2914;Olivia;Lawrence;05/14/1930;3680.04
2915;Adrian;Armstrong;11/22/1997;6264.49
2916;Bernard;Scott;09/23/2013;4188.62
2917;Patrick;Hernandez;12.06.1946;3162.19
2918;Nancy;Nunez;06/13/2066;8353.53
2919;Jeffrey;McCormick;08/23/2028;2510.13
2920;Jose;Cross;08/19/1901;9497.72
2921;Willie;Fowler;02/23/2044;2322.49
2922;Kathryn;Bell;10.07.1917;5907.01
2923;Brian;Hammond;06.07.1925;1909.00
2924;Arthur;Francis;06/19/1906;8792.63
2925;Alex;Sparks;06/27/2067;1569.40
2926;Etta;Berry;06/26/2000;2574.39
2927;Troy;Elliott;10/26/1987;5506.91
2928;Zachary;Strickland;11/29/2046;4232.31
2929;Frances;Arnold;12.02.2036;7832.84
2930;Michael;Vega;02/21/2060;6718.91
2931;William;Vasquez;11.04.1918;4598.50
2932;Garrett;Goodwin;05/30/1934;2994.66
2933;Caleb;Casey;10/13/1915;6633.15
2934;Lula;Hubbard;07/22/1902;8775.50
2935;Alice;Norris;02/17/1999;3344.05
2936;Etta;Atkins;03.09.2037;8223.55
2937;Douglas;Fleming;05/25/2043;2143.97
2938;Melvin;Potter;03/15/2055;8001.02
2939;George;Chapman;04/15/1938;8393.81
2940;Luella;Clark;08/29/2057;2965.16
2941;Agnes;Mitchell;03.06.1998;3167.14
2942;Eliza;Dunn;02.02.2016;8472.12
2943;Nellie;Massey;12/25/2026;6516.01
2944;Connor;Reeves;10/16/1918;5338.46
2945;Charles;Parsons;08/28/2057;1748.17
2946;Bertie;Webster;10/25/1994;2805.07
2947;Esther;Taylor;08.11.1982;9013.36
2948;Jeanette;Olson;02.11.2067;2612.81
2949;Evelyn;Hogan;07/29/1942;9125.70
2950;Lettie;Salazar;09.06.2006;3570.34
2951;Brent;Bailey;03/17/1939;7468.22
2952;Kevin;Page;12/24/2020;3214.01
2953;Betty;Kelley;04/15/1911;1064.37
2954;Ralph;Brewer;03/21/2065;4793.16
2955;Mabelle;Fernandez;08/14/1945;2574.44
2956;Myrtle;Santos;11/20/1954;9702.33
2957;Jay;Pearson;06/26/2028;5029.56
2958;Hilda;Phillips;11/29/1946;7874.94
2959;Manuel;Williamson;05/25/1956;5417.32
2960;Jessie;Houston;11.01.1926;1183.63
2961;Chad;Pearson;01/16/2033;3344.56
2962;Caleb;Campbell;12.10.2025;8234.10
2963;Myrtle;Lowe;04/19/1925;8240.26
2964;Irene;Ryan;01/26/1961;9059.81
2965;Victor;Reynolds;07.07.2009;4484.70
2966;Jack;Morton;06/13/1972;9267.44
2967;Lawrence;Bryant;01/15/1989;2081.61
2968;Tom;Lucas;12.09.1902;1236.13
2969;Louis;Fox;10.02.1937;6660.35
2970;Shane;Burgess;06.03.1989;4761.67
2971;Eddie;Snyder;03/16/1928;2274.72
2972;Lela;Sanders;07/19/2015;9269.60
2973;Nicholas;Ellis;01/30/1936;1249.11
2974;Sally;Chandler;04/28/1994;7184.16
2975;Eugene;Cain;06/20/1987;9076.79
2976;Lina;Thornton;06.07.1981;8776.95
2977;Angel;Curtis;06/27/2007;8180.15
2978;Lola;King;08.08.2001;2643.09
2979;Danny;Schneider;05.12.1950;9438.30
2980;Phillip;Hines;06/22/1907;2991.95
2981;Bill;Mills;04.09.2037;6925.70
2982;Fanny;Strickland;01.01.1955;1637.38
2983;Josie;Armstrong;01/26/2024;4252.09
2984;Irene;Atkins;05.04.1939;6884.28
2985;Abbie;Rogers;03/20/1927;7140.86
2986;Mark;Erickson;12/29/1967;4638.18
2987;Marion;Franklin;01/16/2060;9771.00
2988;Belle;Farmer;10/19/1905;7862.58
2989;Cora;Nash;03.04.1915;9121.83
2990;Lola;Morrison;10.07.1934;2317.53
2991;Victor;Farmer;11/14/1964;1678.10
2992;Margaret;Garza;04.08.1988;4976.57
2993;Harold;Sharp;05/21/1902;7563.70
2994;Ricardo;George;12/23/1955;3902.87
2995;Steven;Townsend;04/21/2049;5833.46
2996;Lettie;Murphy;06.10.1986;2282.51
2997;Eunice;Huff;01.11.1931;4548.88
2998;Victoria;Beck;02.04.1925;4623.90
2999;Eleanor;Frank;10.03.1937;3714.66
3000;Helena;Wallace;03/23/2041;3418.82
3001;Marian;Wade;10/25/2000;9188.75
3002;Lulu;Long;02/13/2006;1503.09
3003;Milton;Arnold;06.06.2043;9715.36
3004;Wesley;Conner;03.04.1926;3511.16
3005;Myrtie;Knight;02.02.2037;2072.41
3006;Henrietta;Howard;12.01.1966;2154.72
3007;Benjamin;Ramirez;10.08.2056;8516.47
3008;Cameron;Kelley;08/18/1919;7673.42
3009;Ruth;Nguyen;08.03.1906;9647.83
3010;Stanley;Norris;07/20/1963;6758.23
3011;Jose;McDonald;05.03.1987;5760.81
3012;Carrie;Coleman;09/17/1985;9118.34
3013;Lottie;Hayes;02/24/2030;7259.41
3014;Hattie;Scott;06/29/1949;3428.31
3015;Bruce;Pierce;11.10.2039;6814.87
3016;Sean;Lamb;02.05.1998;9260.42
3017;Hettie;Lowe;10.11.1902;2060.67
3018;Bobby;Newton;08/22/1949;3031.95
3019;Christine;Potter;06.12.1959;7864.18
3020;Patrick;Aguilar;02/14/2037;8886.85
3021;Martha;Welch;10.01.1972;9264.97
3022;Francisco;Olson;03.11.1992;6358.91
3023;Tom;Saunders;02/27/1996;8014.31
3024;Abbie;Logan;09/23/1945;6564.98
3025;Derek;Dennis;07/17/1933;8823.00
3026;Lilly;Clarke;01/26/1982;1934.46
3027;Alma;Bowman;08/16/1938;7620.42
3028;Mamie;Hopkins;06.06.2003;3605.64
3029;Lloyd;Barnes;12/22/1997;8137.07
3030;Ruth;Little;10/15/1928;2800.22
3031;Janie;Bass;07.12.1910;5894.09
3032;Erik;Cunningham;09/13/1959;6976.36
3033;Daisy;Hale;05/16/1996;8889.90
3034;Lydia;French;05/14/2015;4231.91
3035;Brett;Atkins;02/20/1907;6725.82
3036;Donald;King;07/17/1993;2977.47
3037;Vincent;Luna;02.05.2046;4375.37
3038;Nannie;Austin;07/14/1917;5989.72
3039;Inez;Bryan;03/15/2024;2124.02
3040;Tillie;Fields;01/19/2023;6838.71
3041;Louisa;Richardson;02.04.2065;9625.25
3042;Laura;Harmon;11.02.1992;9705.76
3043;Patrick;Padilla;04/27/1972;4649.62
3044;Harriet;George;06/25/1926;5652.54
3045;Leonard;Cunningham;05/14/1980;5321.24
3046;Jeffrey;Tucker;05.11.1951;9126.79
3047;Maggie;Santiago;12/14/2042;3012.53
3048;Kevin;Olson;08/27/2009;5052.81
3049;Jesse;Cannon;05.04.2063;8115.37
3050;Marc;Wood;05.07.2047;8562.91
3051;Michael;Powers;02/17/2001;5416.56
3052;Harriett;Haynes;08/30/2036;8350.91
3053;Shawn;Townsend;10.08.1932;8881.82
3054;Louis;McGee;06/13/1936;3374.68
3055;Olivia;Taylor;11/30/1982;1655.20
3056;Alejandro;Ferguson;10/23/1903;3471.87
3057;Sara;Stevenson;12.09.1930;1511.18
3058;Elnora;Peters;04/19/1933;7733.66
3059;Gabriel;Sanchez;01.10.1999;1774.50
3060;Nell;Gray;03.02.1983;9877.53
3061;Eugenia;Luna;07/27/2016;7744.71
3062;Garrett;Lamb;05/25/1946;3073.06
3063;James;Baldwin;12/29/2060;6606.63
3064;Evelyn;Nash;12.08.1977;7940.26
3065;Troy;Ryan;10.08.2038;6194.53
3066;Alfred;Pena;05/18/2047;7572.59
3067;Noah;McCarthy;10/16/2011;9263.54
3068;Don;Miles;02/18/2055;6965.85
3069;Victor;Jefferson;06/14/2047;4659.91
3070;Emma;Walton;01.04.1950;5963.57
3071;Kyle;Rivera;11/30/1904;7790.26
3072;Katharine;Fisher;11.02.2060;4048.34
3073;Myra;Carroll;11.12.2029;3917.64
3074;Ruby;Walters;05.11.1904;9529.59
3075;Rhoda;Jones;08.08.2031;5636.47
3076;Lottie;Martin;10.08.1968;1049.22
3077;Mina;Bowen;04.12.1983;2091.70
3078;Loretta;McGuire;03.03.1901;9487.06
3079;Grace;Murray;08/20/1974;7891.23
3080;Katharine;Holmes;06/27/2040;9459.33
3081;Myrtle;Pittman;01/30/1966;6739.62
3082;Eric;Castro;10.11.1921;5847.05
3083;Robert;Greene;11/25/1996;1208.16
3084;Leona;Barton;03/26/1929;3452.58
3085;Daisy;Burgess;05/22/2040;4677.12
3086;May;Kelly;07.07.1985;8410.09
3087;Nell;Phillips;04.01.1982;3499.05
3088;Lida;Howell;08.07.1971;6847.88
3089;Edna;Black;09/21/1993;9913.09
3090;Eula;Martinez;11/23/1917;1152.80
3091;Cecelia;Patton;04.10.1937;4909.19
3092;Marguerite;Hart;02/23/1918;6892.52
3093;Michael;Roberts;11.01.1950;4233.92
3094;Eliza;Morgan;06.06.1980;7532.84
3095;Cora;Craig;10.09.2017;9006.45
3096;Ola;Rodgers;05/23/2053;6649.42
3097;Gavin;Griffith;10.06.1951;1165.28
3098;Evelyn;Rogers;10/17/1913;9318.06
3099;Bernard;Alvarado;09.08.2008;5171.81
3100;Johanna;Bishop;01/13/2057;3341.96
3101;Nicholas;Brooks;08/25/2019;7665.41
3102;Anthony;Lowe;06/25/2050;2413.34
3103;Isabella;Robertson;09.05.2020;8479.58
3104;Marcus;Hunt;04/13/1917;5097.77
3105;Margaret;Sparks;09.04.1915;4617.45
3106;Connor;Rowe;01/31/2007;5827.62
3107;Craig;Vargas;10.04.1900;8881.55
3108;Jerome;Wheeler;03/22/2008;5803.71
3109;Rena;Watts;10.07.1900;1172.73
3110;Lulu;Jackson;07/17/1940;9990.79
3111;Mabel;Bennett;10/31/2002;2651.00
3112;Leroy;Morales;01/15/2011;3185.64
3113;Madge;Lowe;10.10.2057;9366.51
3114;Gary;McGee;10.12.2035;3859.58
3115;Bettie;Cunningham;07/21/1933;8037.90
3116;James;Peterson;01.06.2014;1450.05
3117;Fanny;Boone;09/20/2043;4523.84
3118;Jared;Santos;03/13/1993;2372.72
3119;Annie;Hodges;04/28/1925;9309.93
3120;Theodore;Schneider;02.10.1940;6007.69
3121;Vera;Houston;02/21/2027;8084.18
3122;Alberta;Rodgers;12/15/1983;6384.42
3123;Addie;Boone;05/28/1915;6673.16
3124;Jeremy;Alvarez;02.05.2067;6148.28
3125;Leona;Hodges;09.02.2065;1471.54
3126;Hannah;Roberts;12/24/2008;3520.33
